incident_id,Incident_date,state,city_or_county,address,killed,injured
153578,2014-06-28,Illinois,Harvey,Fifth Avenue and West 139th Street,0,4
1495141,2019-09-02,Mississippi,Hattiesburg,6200 block of S King Dr,0,4
1700234,2020-06-07,California,Hayward,13600 block of Central Park Ave,1,3
1580308,2019-12-26,Missouri,Hazelwood,4300 6th St S,0,5
1387245,2019-05-04,Mississippi,Hazlehurst,5105 Holiday Dr,1,4
589165,2016-06-26,Arkansas,Helena,6000 block of Elm Street,1,3
2014343,2021-05-24,California,Hemet,27000 block of Rosewood St,2,2
1282704,2018-12-22,New York,Hempstead,3528 S Maryland Pkwy,0,4
167649,2014-08-01,Nevada,Henderson,1500 block of South Etting Street,1,3
2102991,2021-08-29,Nevada,Henderson,1700 block of S Rainbow Blvd,1,3
980401,2017-11-03,Texas,Henderson,27600 block of Mirmar Street,1,4
999969,2017-12-02,North Carolina,Henderson,5200 Woodward Avenue,0,4
378102,2015-07-18,Tennessee,Henning,200 block of South Bancroft Street,0,4
1920771,2021-02-04,Arkansas,Hensley,2912 W English Rd,2,3
373993,2015-07-13,Arkansas,Hensley,11959 162nd Street,0,4
956942,2017-10-10,Mississippi,Hermanville,25th St and Treat Ave,0,4
2032580,2021-06-11,California,Hesperia,844 E. Devonshire St,1,3
1862947,2020-11-27,Kansas,Hesston,425 Cherry St,1,5
657151,2016-09-17,Florida,Hialeah,2016 West 76th Street,2,2
381814,2015-07-26,Florida,Hialeah,Thompson and Colorado,2,3
595279,2016-07-04,North Carolina,Hickory,5500 block of South Hermitage Avenue,0,4
668407,2016-10-03,North Carolina,Hickory,Fourth St and Hennepin Ave,0,4
1928205,2021-02-13,North Carolina,High Point,101 Reed St,1,3
1828019,2020-10-18,North Carolina,High Point,1100 block of W Grove Ave,0,4
735947,2016-12-25,North Carolina,High Point,858 US-231,0,4
1071427,2018-03-17,California,Highland,2928 W Kentucky St,0,7
697377,2016-11-09,South Carolina,Hilton Head Island,3400 block of W Monroe,1,3
1196051,2018-08-25,New Mexico,Hobbs,1564 9th Ave N,1,4
940068,2017-09-23,South Carolina,Holly Hill,Seminary St and Jackson St,0,5
1418533,2019-06-09,South Carolina,Hollywood,17218 Tarkington Ave,1,3
1825993,2020-08-31,Florida,Hollywood (West Park),1500 block of W Clearfield St,0,5
1441967,2019-07-08,Massachusetts,Holyoke,3900 Martin Luther King Jr Ave SW,2,2
1461352,2019-07-28,Florida,Homestead,16964 54th Ave,5,2
627757,2016-08-11,Pennsylvania,Homestead (Munhall),500 block of E Ashmead St,0,4
417284,2015-09-20,Arkansas,Hope,900 Pratt St,1,3
163874,2014-07-25,North Carolina,Hope Mills,700 S California Ave,1,6
1487356,2019-08-24,North Carolina,Hope Mills,6200 block of Maxwell Dr,0,7
1405221,2019-05-25,Virginia,Hopewell,N Kelley Ave and NE 26th St,0,5
916848,2017-08-20,Arkansas,Hot Springs National Park (Hot Springs),11901 S Loomis St,2,5
1791482,2020-09-10,Louisiana,Houma,4100 block of Rayne Dr,3,2
1704176,2020-06-13,Louisiana,Houma,700 block of S Broadway St,0,5
1866100,2020-11-30,Texas,Houston,335 N Valley Way,4,0
616948,2016-07-30,Texas,Houston,10009 Chennault Beach,3,1
1825525,2020-10-16,Texas,Houston,2000 block of N Forsyth Rd,3,1
853756,2017-05-27,Texas,Houston,2871 Lee Dr,8,1
857443,2017-06-01,Texas,Houston,Beacon Ave and Lillian Ave,3,1
351936,2015-06-03,Texas,Houston,Davidson Street,3,1
797125,2017-03-18,Texas,Houston,16000 block of Rutherford,3,2
276536,2015-01-10,Texas,Houston,4859 E Harry Street,2,2
193960,2014-09-20,Texas,Houston,8297 Curtis Rd,2,2
1262814,2018-11-25,Texas,Houston,Floyd St and Field St,2,2
1780266,2020-08-30,Texas,Houston,S Olive St and Aransas Ave,2,2
330750,2015-04-27,Texas,Houston,State Route 85,2,2
628178,2016-08-12,Texas,Houston,100 block of West 38th Street,1,3
1486675,2019-08-23,Texas,Houston,1122 Union Blvd,1,3
1839065,2020-10-30,Texas,Houston,11613 S Vincennes Ave,1,3
783102,2017-02-25,Texas,Houston,1564 Niles Cortland Rd SE,2,3
337767,2015-05-10,Texas,Houston,19th Avenue and South 16th Street,1,3
1873798,2020-12-08,Texas,Houston,28399 Palmer Dr,2,3
1687097,2020-05-23,Texas,Houston,4100 block of Minerva St,1,3
2045579,2021-06-26,Texas,Houston,6100 block of N McCormick Blvd,1,3
858877,2017-06-02,Texas,Houston,89th St and Broadway,1,3
173628,2014-08-12,Texas,Houston,Brent Cir,2,3
92704,2014-01-03,Texas,Houston,Farmers Boulevard and 133rd Avenue,1,3
1794138,2020-09-13,Texas,Houston,I-24 and McMinnville Hwy,3,3
716001,2016-12-01,Texas,Houston,N/A,1,3
226018,2014-11-27,Texas,Houston,Pvt Rd 934,2,3
646855,2016-09-03,Texas,Houston,100 block of North Seeley Avenue,0,4
2084889,2021-08-06,Texas,Houston,1000 block of 43rd Ave North,0,4
1732229,2020-07-12,Texas,Houston,1100 block of N Lawndale Ave,1,4
1722317,2020-06-30,Texas,Houston,123 Laramie Rd,0,4
1581476,2019-12-27,Texas,Houston,1575 Ridenour Pkwy NW,0,4
1527528,2019-10-15,Texas,Houston,1600 block of Manchester Ave,0,4
1137737,2018-06-09,Texas,Houston,1709 S Cannon Blvd,0,4
852676,2017-05-26,Texas,Houston,2730 NW 167th St,0,4
715101,2016-11-30,Texas,Houston,2901 Garrison Blvd,2,4
1411598,2019-06-01,Texas,Houston,300 block of East Chicago Ave,0,4
586058,2016-06-22,Texas,Houston,3100 block of West Warren,0,4
2097075,2021-08-22,Texas,Houston,3400 block of W Lake St,1,4
1447456,2019-07-14,Texas,Houston,4600 block of W Erie St,0,4
1185622,2018-08-12,Texas,Houston,5600 block of Broad St,0,4
1399017,2019-05-18,Texas,Houston,700 Leverette Ln,1,4
1864177,2020-11-28,Texas,Houston,7001 Lawrence Rd,0,4
142818,2014-06-03,Texas,Houston,Auburn Avenue,1,4
471867,2015-12-25,Texas,Houston,Franklin and Odessa,0,4
1854207,2020-11-17,Texas,Houston,Honey Bear Cove,0,4
1712876,2020-06-22,Texas,Houston,N Morgan Ave and N 16th Ave,0,4
122672,2014-04-05,Texas,Houston,Orchid Street ,0,4
1266937,2018-11-26,Texas,Houston,Tammy Dr,0,4
1935235,2021-02-21,Texas,Houston,Thomas Smith Ln and Bay Rd,0,4
1520330,2019-10-06,Texas,Houston,1013 Central Ave,4,5
154844,2014-07-04,Texas,Houston,1722 Thurgood Street,0,5
1713075,2020-06-22,Texas,Houston,200 block of Leavenworth St,0,5
1992490,2021-05-01,Texas,Houston,209 South St,0,5
699303,2016-11-12,Texas,Houston,2500 Park Avenue,0,5
1826680,2020-10-17,Texas,Houston,43 S Niagara St,1,5
1132408,2018-06-03,Texas,Houston,4500 Spring Ave,0,5
1832977,2020-10-22,Texas,Houston,I-10,0,5
2072962,2021-07-24,Texas,Houston,1306 NE 3rd Ave,0,6
377047,2015-07-19,Texas,Houston,2928 W Kentucky St,0,6
652584,2016-09-11,Texas,Houston,500 block of Westport Rd,0,6
1988326,2021-04-26,Texas,Houston,SE Stark St and SE 174th Ave,0,7
1600522,2020-01-19,Texas,Humble,1011 Avenue B,2,5
1634128,2020-03-04,Texas,Humble,111 W Tulare Ave,1,5
1780301,2020-08-30,Texas,Humble,545 N Upper St,0,7
868363,2017-06-15,West Virginia,Huntington,491 NM-111,5,0
821667,2017-04-16,West Virginia,Huntington,110 Calhoun Street,0,4
1826613,2020-10-17,California,Huntington Beach,524 N Anderson Rd,0,5
1984807,2021-04-22,Alabama,Huntsville,500 block of J St,1,4
869357,2017-06-17,Alabama,Huntsville,6252 Busch Blvd,1,4
879953,2017-07-01,Alabama,Huntsville,220 W 6th St,0,25
820565,2017-04-15,Virginia,Hurt,300 block of S Meridian St,0,4
1703055,2020-06-11,Alabama,Hurtsboro,5840 Glenmont Dr,2,4
161063,2014-07-20,Maryland,Hyattsville,Rancho Drive 3400 block ,1,3
845364,2017-05-16,Maryland,Hyattsville (Adelphi),21785 Lowcountry Hwy,3,1
966895,2017-10-23,Maryland,Hyattsville (Landover),13000 block of Anchor Village,2,3
546022,2016-04-22,Missouri,Independence,3162 Johnson Drive,6,0
1640295,2020-03-15,Indiana,Indianapolis,842 Moncure Flatwood Rd,7,0
917820,2017-08-21,Indiana,Indianapolis,980 Fishing Creek Rd,4,0
223651,2014-11-22,Indiana,Indianapolis,1443 E 92nd St,4,1
832528,2017-04-30,Indiana,Indianapolis,4104 SW 28th,4,1
1960283,2021-03-23,Indiana,Indianapolis,1st Ave SW and 15th St,2,2
1329144,2019-02-17,Indiana,Indianapolis,504 S Van Buren St,2,2
988824,2017-11-14,Indiana,Indianapolis,900 Block of View Dr,2,2
2031801,2021-06-11,Indiana,Indianapolis,9808 16th Ave SW,2,2
1371024,2019-04-14,Indiana,Indianapolis,100 block of Princeton Ave,1,3
959126,2017-10-15,Indiana,Indianapolis,107th Ave and Camelback Rd,1,3
1659966,2020-04-15,Indiana,Indianapolis,1200 block of Wood Village Dr,1,3
1723897,2020-07-03,Indiana,Indianapolis,2000 Riverchase Galleria,1,3
648884,2016-09-05,Indiana,Indianapolis,2700 block of W Lexington Ave,2,3
452362,2015-11-22,Indiana,Indianapolis,Park Circle,1,3
927277,2017-09-04,Indiana,Indianapolis,1000 block of Bellwood Ave,0,4
1504387,2019-09-14,Indiana,Indianapolis,1400 block of Elm St,0,4
1206375,2018-09-09,Indiana,Indianapolis,224 W Magnolia St,1,4
1681602,2020-05-17,Indiana,Indianapolis,23 Cannon St,0,4
389149,2015-08-04,Indiana,Indianapolis,2500 block of Semple,1,4
1679086,2020-05-13,Indiana,Indianapolis,2914 W State St,1,4
1441296,2019-07-07,Indiana,Indianapolis,600 block of W 61st Pl,0,4
869474,2017-06-13,Indiana,Indianapolis,Ferguson Ave and Plymouth Ave,0,4
152693,2014-06-29,Indiana,Indianapolis,1100 block of North Vermont Avenue,1,5
809683,2017-04-02,Indiana,Indianapolis,2500 Martin Luther King Jr. Parkway,0,5
2086148,2021-08-09,Indiana,Indianapolis,27 Irma St,1,5
1328792,2019-02-17,Indiana,Indianapolis,664 E Illinois St,0,5
2119609,2021-09-19,Indiana,Indianapolis,900 block of N Massasoit Ave,0,5
212884,2014-10-29,Indiana,Indianapolis,Yale Road and Ramill Road,0,5
161302,2014-07-21,Indiana,Indianapolis,36 Welland Avenue,0,6
1981353,2021-04-18,Indiana,Indianapolis,3701 Hearne Ave,0,6
345749,2015-05-24,Indiana,Indianapolis,W. 12th Street and Hammerberg Road.,0,7
1739434,2020-07-19,Indiana,Indianapolis,NE Water St and Hamilton Blvd,0,13
1903058,2021-01-15,Indiana,Indianapolis (Lawrence),5000 block of N 10th St,0,4
1434882,2019-06-28,Florida,Indiantown,50 block of Jefferson St,0,4
1768125,2020-08-18,California,Inglewood,30th St and Cumberland St,1,4
2019751,2021-05-30,California,Inglewood,7th Street NE,1,4
861307,2017-06-06,Michigan,Inkster,2232 Alta Canyon Drive,3,2
738576,2016-12-30,Ohio,Ironton,95 S Turnpike Rd,2,3
682298,2016-10-22,New Jersey,Irvington,77th and Bancroft Avenues,0,7
1507156,2019-09-18,New Jersey,Iselin,4200 block of W Madison St,3,1
609402,2016-07-21,Mississippi,Iuka,4400 block of South Leamington,0,5
2043465,2021-06-23,California,Ivanhoe,114 Hickory St,0,4
1037515,2018-01-28,Mississippi,Jackson,1313 N Sherman Dr,2,3
2066905,2021-07-18,Tennessee,Jackson,1575 E 36th St,4,3
868042,2017-06-15,Mississippi,Jackson,4053 Old Brook Road,1,3
2127374,2021-09-28,Mississippi,Jackson,65th St and Calumet Ave,1,3
508879,2016-02-21,Tennessee,Jackson,7217 N Lindbergh Blvd,1,3
748152,2017-01-11,Mississippi,Jackson,Hawkins Street and Christie Street,1,3
1518859,2019-10-03,Mississippi,Jackson,S Olson Ave,1,3
1017422,2017-12-31,Mississippi,Jackson,2335 Howard St,0,4
1232018,2018-10-13,Tennessee,Jackson,400 block of Midlothian Road,0,4
1625787,2020-02-20,Mississippi,Jackson,Martin Luther King Jr Ave and Randolph Dr,0,4
1743488,2020-07-23,Mississippi,Jackson,Wesley St,0,4
539705,2016-04-09,Georgia,Jackson,West 15th Street and Crawford Avenue,0,4
1386085,2019-05-03,Michigan,Jackson,1900 block of Ramsay St,0,5
832309,2017-04-30,Georgia,Jackson,268 N Sea Green Rd,1,5
1980492,2021-04-17,Tennessee,Jackson,5001 Chatterton Rd,1,5
1641216,2020-03-17,Mississippi,Jackson,300 block of McMechen St,0,7
577157,2016-06-12,Mississippi,Jackson,1912 S Orange Ave,50,53
282956,2015-01-24,Texas,Jacksonville,231-11 148th Avenue,4,1
1671624,2020-05-03,Florida,Jacksonville,2100 block of Brooklyn Rd,1,3
221577,2014-11-15,Florida,Jacksonville,NW 55th and 12th,1,3
175779,2014-08-16,Florida,Jacksonville,West 3rd Street and Monroe Avenue,1,3
727555,2016-12-16,Florida,Jacksonville,13th and South Kedzie,0,4
868147,2017-06-14,Florida,Jacksonville,14th St NE and Gibbs Ave NE,0,4
2095116,2021-08-19,Florida,Jacksonville,300 block of E 47th St,0,4
317165,2015-04-03,Florida,Jacksonville,300 block of Henry Butts Drive,0,4
569225,2016-05-31,Florida,Jacksonville,3300 block of West Huron Street,0,4
1840544,2020-10-31,Florida,Jacksonville,3700 block of Iverson Ln,0,4
1453327,2019-07-21,Florida,Jacksonville,3900 block of Roosevelt Rd,0,4
2071982,2021-07-23,Florida,Jacksonville,505 Oleander Dr,0,4
2112450,2021-09-10,Florida,Jacksonville,5526 S Orange Blossom Trl,0,4
1756248,2020-08-05,Florida,Jacksonville,700 block of S Karlov Ave,0,4
843590,2017-05-14,Florida,Jacksonville,8600 block of Calmont Ave,0,4
2113769,2021-09-11,Florida,Jacksonville,E 18th St and Fulton Pl,0,4
2053786,2021-07-04,Florida,Jacksonville,E 43rd St and Indiana Ave,0,4
162305,2014-07-07,Florida,Jacksonville,KY 194E,0,4
1202437,2018-09-02,Florida,Jacksonville,Stuyvesant Ave and Bryn Mawr Ave,0,4
1699577,2020-06-07,Florida,Jacksonville,1400 block of East Hickory St,0,5
156834,2014-07-02,Florida,Jacksonville,1400 block of West Congress Street,0,5
509707,2016-02-21,Florida,Jacksonville,5100 block of Idaho Street,0,5
127413,2014-04-20,Florida,Jacksonville,6600 South Michigan Ave,0,5
1428229,2019-06-21,Florida,Jacksonville,700 block of 14th St,0,5
553570,2016-05-04,Florida,Jacksonville,16th Avenue North and Newton Avenue North,1,7
